11479591,2,-1,10208101
10208101,1,-1,8932592
8932592,4,-1,15131602
15131602,2,-1,13860112
13860112,5,-1,12584632
12584632,3,-1,11483642
11483642,3,-1,10382652
10382652,4,-1,16581662
16581662,3,-1,15480672
15480672,5,-1,14205192
14205192,1,-1,12929683
12929683,1,-1,11654174
11654174,3,-1,10553184
10553184,5,-1,9277704
9277704,1,-1,8002195
8002195,4,-1,14201205
14201205,1,-1,12925696
12925696,2,-1,11654206
11654206,2,-1,10382716
10382716,4,-1,16578226
16578226,4,-1,22777236
22777236,1,-1,21501727
21501727,2,-1,20230237
20230237,1,-1,18954757
18954757,3,-1,17853767
17853767,2,-1,16582277
16582277,1,-1,15306768
15306768,1,-1,14031259
14031259,1,1000000000000,12755750
11479591,3,-1,10378601
10378601,4,-1,16577611
16577611,4,-1,22776621
22776621,1,-1,21501112
21501112,2,-1,20229622
20229622,3,-1,19128632
19128632,1,-1,17853123
17853123,1,-1,16577614
16577614,1,-1,15302134
15302134,1,-1,14026625
14026625,1,-1,12751116
12751116,2,-1,11479626
11479626,1,-1,10204117
10204117,2,-1,8932627
8932627,1,-1,7657118
7657118,3,-1,6556127
6556127,4,-1,12755137
12755137,3,-1,11654147
11654147,4,-1,17853157
17853157,5,-1,16577677
16577677,1,-1,15302168
15302168,1,-1,14026688
14026688,1,-1,12751179
12751179,1,1000000000000,11475670
11479591,4,-1,17678601
17678601,3,-1,16577611
16577611,2,-1,15306121
15306121,2,-1,14034631
14034631,3,-1,12933641
12933641,3,-1,11832651
11832651,2,-1,10561161
10561161,1,-1,9285652
9285652,4,-1,15484662
15484662,3,-1,14383672
14383672,2,-1,13112182
13112182,1,-1,11836673
11836673,3,-1,10735683
10735683,1,-1,9460174
9460174,2,-1,8188684
8188684,4,-1,14387694
14387694,4,-1,20586704
20586704,1,-1,19311195
19311195,1,-1,18035686
18035686,1,-1,16760177
16760177,5,-1,15484697
15484697,5,-1,14209217
14209217,4,-1,20408227
20408227,1,-1,19132718
19132718,1,-1,17857209
17857209,1,-1,16581699
16581699,1,1000000000000,15306190
11479591,1,-1,10204082
10204082,2,-1,8932592
8932592,3,-1,7831602
7831602,2,-1,6560111
6560111,4,-1,12759121
12759121,1,-1,11483612
11483612,2,-1,10212122
10212122,3,-1,9111132
9111132,1,-1,7835623
7835623,1,-1,6560114
6560114,4,-1,12759124
12759124,1,-1,11483615
11483615,3,-1,10382625
10382625,4,-1,16581565
16581565,4,-1,22780575
22780575,2,-1,21509085
21509085,2,-1,20237595
20237595,2,-1,18966105
18966105,1,-1,17690596
17690596,1,-1,16415087
16415087,1,-1,15139578
15139578,1,-1,13864069
13864069,5,-1,12588589
12588589,1,1000000000000,11313080
11479591,2,-1,10208101
10208101,4,-1,16407111
16407111,3,-1,15306121
15306121,5,-1,14030641
14030641,2,-1,12759151
12759151,4,-1,11483671
11483671,2,-1,10212181
10212181,4,-1,16411191
16411191,3,-1,15135711
15135711,1,-1,13860202
13860202,2,-1,12588712
12588712,3,-1,11487722
11487722,4,-1,17686732
17686732,2,-1,16411252
16411252,1,-1,15135743
15135743,5,-1,13860263
13860263,3,-1,12759273
12759273,5,-1,11483793
11483793,4,-1,17682803
17682803,4,-1,23881813
23881813,2,-1,22610323
22610323,5,-1,21334843
21334843,2,-1,20063353
20063353,3,-1,18962363
18962363,2,-1,17690873
17690873,3,-1,16589883
16589883,5,-1,15314403
15314403,5,-1,14038923
14038923,3,-1,12937933
12937933,4,-1,19136942
19136942,3,-1,18035952
18035952,1,-1,16760472
16760472,2,-1,15488982
15488982,3,-1,14387992
14387992,1,-1,13112483
13112483,1,-1,11836974
11836974,1,-1,10561465
10561465,4,-1,16760475
16760475,1,-1,15484966
15484966,1,-1,14209457
14209457,1,-1,12933948
12933948,1,-1,11658439
11658439,1,1000000000000,10382930
11479591,4,-1,17678601
17678601,2,-1,16407111
16407111,1,-1,15131602
15131602,4,-1,21330612
21330612,1,-1,20055103
20055103,3,-1,18779623
18779623,4,-100,18779623
18779623,1,-1,17504114
17504114,2,-100,17504114
17504114,3,-1,16403124
16403124,1,-1,15127615
15127615,2,-1,13856125
13856125,5,-1,12580645
12580645,4,-1,18779655
18779655,1,-1,17504146
17504146,3,-1,16403156
16403156,3,-1,15302166
15302166,2,-1,14030676
14030676,1,-1,12755167
