11479591
10204082
8928602
7827612
6552103
5276593
4175603
2900123
1628633
357143
6556153
5284662
4183672
2908192
1632683
357203
6556213
12755223
11479743
10376753
9101114
8000124
6728634
12927644
19126654
17851145
16750155
15478665
14203156
20402166
19126657
17851148
16750158
15478668
14201659
20400669
19125189
17853699
16582209
15481219
14209729
12934220
