11479591,3,-1,10378601
10378601,1,-1,9103092
9103092,5,-1,7827612
7827612,5,-1,6552132
6552132,4,-1,12751142
12751142,1,-1,11475633
11475633,4,-100,11475633
11475633,2,-1,10204143
10204143,2,-1,8932653
8932653,3,-1,7831663
7831663,3,-1,6730673
6730673,3,-1,5629683
5629683,2,-1,4358193
4358193,1,-1,3082684
3082684,2,-1,1811194
1811194,2,-1,539704
539704,4,-1,6731714
6731714,4,-1,12930724
12930724,1,-1,11655215
11655215,1,-1,10379706
10379706,3,-1,9278716
9278716,1,-1,8003207
8003207,4,-1,14202217
14202217,4,-1,20401227
20401227,5,-1,19125747
19125747,3,-100,19125747
19125747,2,-1,17854257
17854257,1,-1,16578777
16578777,3,-1,15477787
15477787,1,-1,14202278
14202278,1,-1,12926769
12926769,1,1000000000000,11651260
11479591,3,-1,10378601
10378601,2,-1,9107111
9107111,2,-1,7835621
7835621,1,-1,6560112
6560112,4,-1,12759121
12759121,2,-1,11487631
11487631,3,-1,10386641
10386641,2,-1,9115151
9115151,5,-1,7839671
7839671,2,-1,6568181
6568181,1,-1,5292672
5292672,3,-1,4191682
4191682,2,-1,2920192
2920192,1,-1,1644683
1644683,4,-1,7843693
7843693,1,-1,6568184
6568184,4,-1,12767194
12767194,4,-1,18966204
18966204,1,-1,17690695
17690695,5,-1,16415215
16415215,2,-1,15143615
15143615,2,-1,13872125
13872125,3,-1,12771134
12771134,5,-1,11495654
11495654,1,-1,10220145
10220145,4,-1,16419155
16419155,3,-1,15318165
15318165,1,-1,14042685
14042685,1,-1,12767205
12767205,3,-1,11666215
11666215,1,-1,10390706
10390706,4,-1,16589716
16589716,1,-1,15314207
15314207,3,-1,14038727
14038727,1,-1,12763218
12763218,3,-1,11662228
11662228,1,-1,10386719
10386719,1,1000000000000,9105710
11479591,5,-1,10204111
10204111,1,-1,8928602
8928602,1,-1,7653093
7653093,2,-1,6381602
6381602,3,-1,5280612
5280612,2,-1,4009122
4009122,1,-1,2729113
2729113,1,-1,1453604
1453604,5,-1,178124
178124,5,-100,178124
178124,2,-100,178124
178124,4,-1,6377134
6377134,3,-1,5276144
5276144,2,-1,4004654
4004654,4,-1,10203664
10203664,4,-1,16402674
16402674,1,-1,15127165
15127165,3,-1,14026175
14026175,1,-1,12750665
12750665,1,-1,11475156
11475156,2,-1,10203666
10203666,1,-1,8928157
8928157,1,-1,7652648
7652648,2,-1,6381158
6381158,2,-1,5109668
5109668,1,-1,3834079
3834079,1,1000000000000,2558570
11479591,1,-1,10204082
10204082,5,-1,8928601
8928601,2,-1,7657111
7657111,2,-1,6385621
6385621,1,-1,5110112
5110112,1,-1,3834632
3834632,1,-1,2559123
2559123,1,-1,1283614
1283614,1,-1,8105
11479591,5,-1,10204111
10204111,4,-1,16403121
16403121,1,-1,15127641
15127641,5,-1,13852161
13852161,2,-1,12580671
12580671,2,-1,11309181
11309181,3,-1,10208191
10208191,3,-1,9107201
9107201,3,-1,8006211
8006211,1,-1,6730702
6730702,2,-1,5459212
5459212,2,-1,4183732
4183732,3,-1,3082742
3082742,5,-1,1807262
1807262,1,-1,531753
531753,3,-100,531753
531753,5,-100,531753
531753,4,-1,6730763
6730763,1,-1,5455254
5455254,4,-1,11654264
11654264,2,-1,10382774
10382774,1,-1,9107265
9107265,1,-1,7831756
7831756,2,-1,6556276
6556276,1,-1,5280796
5280796,1,-1,4005287
4005287,4,-1,10204297
10204297,2,-1,8932807
8932807,1,-1,7657298
7657298,2,-1,6385808
6385808,1,-1,5110328
5110328,1,-1,3834818
3834818,3,-1,2733828
2733828,1,-1,1458319
1458319,4,-1,7657329
7657329,1,1000000000000,6381820
11479591,4,-1,17678601
17678601,4,-1,23877611
23877611,1,-1,22602102
22602102,1,-1,21326593
21326593,1,-1,20051084
20051084,3,-1,18950044
18950044,2,-1,17678554
17678554,1,-1,16403044
16403044,2,-1,15127564
15127564,3,-1,14026574
14026574,1,-1,12751065
12751065,2,-1,11479575
11479575,1,-1,10204066
10204066,2,-1,8932576
8932576,1,-1,7657067
7657067,3,-1,6556077
6556077,4,-1,12755087
12755087,4,-1,18954097
18954097,5,-1,17678616
17678616,3,-1,16577626
16577626,2,-1,15306136
15306136,2,-1,14034645
14034645,2,-1,12763155
12763155,2,-1,11491665
11491665,1,-1,10216156
10216156,1,-1,8940647
8940647,3,-1,7839657
7839657,3,-1,6564177
6564177,1,-1,5288668
5288668,1,-1,4013159
4013159,1,1000000000000,2737650
11479591,3,-1,10378601
10378601,1,-1,9103092
9103092,4,-1,15302102
15302102,5,-1,14026622
14026622,2,-1,12755132
12755132,2,-1,11483642
11483642,1,-1,10208133
10208133,4,-1,16407143
16407143,1,-1,15131634
15131634,1,-1,13856125
13856125,1,-1,12580616
12580616,2,-1,11309126
11309126,3,-1,10208136
10208136,1,-1,8932656
8932656,3,-1,7657176
7657176,3,-1,6556186
6556186,1,-1,5280677
5280677,1,-1,4005168
4005168,1,-1,2729659
2729659,4,-1,8928669
8928669,1,1000000000000,7653160
11479591,1,-1,10204082
10204082,2,-1,8932591
8932591,1,-1,7657111
7657111,3,-1,6556121
6556121,5,-1,5280641
5280641,2,-1,4009151
4009151,5,-1,2733671
2733671,2,-1,1462181
1462181,4,-1,7661191
7661191,1,-1,6385682
6385682,1,-1,5110173
5110173,3,-1,4009183
4009183,4,-1,2733703
2733703,4,-1,8932713
8932713,1,-1,7657204
7657204,2,-1,6385714
6385714,1,-1,5110204
5110204,4,-1,11309214
11309214,1,-1,10033705
10033705,5,-1,8758225
8758225,1,-100,8758225
8758225,1,-100,8758225
8758225,4,-100,8758225
8758225,5,-100,8758225
8758225,1,-100,8758225
8758225,1,-100,8758225
8758225,5,-100,8758225
8758225,4,-100,8758225
8758225,3,-1,7657235
7657235,4,-1,13856245
13856245,5,-1,12580765
12580765,3,-1,11479775
11479775,1,-1,10204266
10204266,3,-1,9103276
9103276,1,-1,7827796
7827796,4,-1,14026806
14026806,1,-1,12751297
12751297,1,-1,11475788
11475788,2,-1,10200308
10200308,1,-100,10200308
10200308,3,-100,10200308
10200308,2,-1,8928818
8928818,5,-1,7653338
7653338,3,-1,6552348
6552348,1,-1,5276839
5276839,1,1000000000000,4001160
11479591,2,-1,10208101
10208101,3,-1,9107111
9107111,1,-1,7831602
7831602,3,-1,6730612
6730612,3,-1,5629622
5629622,5,-1,4354142
4354142,2,-1,3082652
3082652,4,-1,9281662
9281662,3,-1,8180672
8180672,4,-1,14379682
14379682,1,-1,13104172
13104172,2,-1,11832681
11832681,1,-1,10557172
10557172,2,-1,9285682
9285682,5,-1,8010202
8010202,2,-1,6738712
6738712,4,-1,12937722
12937722,3,-1,11836731
11836731,1,-1,10561222
10561222,1,-1,9285713
9285713,2,-1,8014223
8014223,1,-1,6738604
6738604,5,-1,5463124
5463124,4,-1,11662134
11662134,1,-1,10386654
10386654,4,-1,16585664
16585664,1,-1,15310155
15310155,1,-1,14034646
14034646,1,-1,12759166
12759166,2,-1,11487676
11487676,4,-1,17686685
17686685,3,-1,16585695
16585695,1,-1,15310185
15310185,1,-1,14034676
14034676,1,-1,12759167
12759167,1,-1,11483687
11483687,5,-1,10208207
10208207,3,-1,9107217
9107217,1,-1,7831708
7831708,1,-1,6556199
6556199,3,-1,5455209
5455209,1,1000000000000,4179700
11479591,3,-1,10378601
10378601,3,-1,9277611
9277611,3,-1,8176621
8176621,2,-1,6905131
6905131,3,-1,5804141
5804141,3,-1,4703151
4703151,5,-1,3427671
3427671,2,-1,2156181
2156181,2,-1,884691
884691,4,-1,7083701
7083701,4,-1,13282711
13282711,4,-1,19481721
19481721,1,-1,18206241
18206241,2,-1,16934751
16934751,4,-1,23133761
23133761,2,-1,21862271
21862271,4,-1,28061281
28061281,2,-1,26789791
26789791,5,-1,25514311
25514311,4,-1,31713321
31713321,3,-1,30612331
30612331,2,-1,29340841
29340841,1,-1,28065332
28065332,2,-1,26793842
26793842,1,-1,25518333
25518333,3,-1,24417343
24417343,1,-1,23141834
23141834,1,-1,21866325
21866325,1,-1,20590816
20590816,2,-1,19319326
19319326,1,-1,18043817
18043817,1,-1,16768308
16768308,1,-1,15492799
15492799,1,-1,14217289
14217289,1,1000000000000,12941780
11479591,5,-1,10204111
10204111,5,-1,8928631
8928631,2,-1,7657141
7657141,4,-1,13856151
13856151,1,-1,12580642
12580642,3,-1,11479652
11479652,3,-1,10378662
10378662,1,-1,9103153
9103153,1,-1,7827644
7827644,3,-1,6726654
6726654,2,-1,5455164
5455164,4,-1,11654174
11654174,2,-1,10382684
10382684,1,-1,9107175
9107175,3,-1,8006185
8006185,1,-1,6730676
6730676,1,-1,5455167
5455167,2,-1,4183677
4183677,4,-1,10382687
10382687,1,-1,9107178
9107178,1,-1,7831669
7831669,1,1000000000000,6556160
11479591,3,-1,10378601
10378601,1,-1,9103092
9103092,3,-1,8002102
8002102,5,-1,6726622
6726622,4,-1,12925632
12925632,2,-1,11654142
11654142,3,-1,10553152
10553152,1,-1,9277643
9277643,1,-1,8002163
8002163,4,-1,14201172
14201172,2,-1,12929682
12929682,1,-1,11654173
11654173,1,-1,10378664
10378664,4,-1,16577674
16577674,1,-1,15302165
15302165,2,-1,14030675
14030675,1,-1,12755166
12755166,1,-1,11479657
11479657,1,-1,10204148
10204148,1,-1,8928639
8928639,1,1000000000000,7653130
11479591,2,-1,10208101
10208101,2,-1,8936611
8936611,1,-1,7661102
