11479591,4,-1,17678601
17678601,2,-1,16407111
16407111,3,-1,15306121
15306121,4,-1,21505131
21505131,2,-1,20233641
20233641,5,-1,18958161
18958161,2,-1,17686671
17686671,4,-1,23885681
23885681,3,-1,22779691
22779691,2,-1,21508201
21508201,5,-1,20232721
20232721,2,-1,18961231
18961231,2,-1,17689741
17689741,3,-1,16588751
16588751,4,-1,22787761
22787761,3,-1,21686771
21686771,3,-1,20585781
20585781,2,-1,19314291
19314291,4,-1,25513301
25513301,2,-1,24241811
24241811,3,-1,23140821
23140821,2,-1,21869331
21869331,4,-1,28068341
28068341,4,-1,34267351
34267351,3,-1,33166361
33166361,1,-1,31890852
31890852,4,-1,38089862
38089862,2,-1,36818372
36818372,2,-1,35546882
35546882,3,-1,34445892
34445892,1,-1,33170383
33170383,2,-1,31898893
31898893,1,-1,30623384
30623384,3,-1,29522394
29522394,4,-1,35721404
35721404,5,-1,34445924
34445924,1,-1,33170415
33170415,3,-1,32069425
32069425,1,-1,30793916
30793916,2,-1,29522426
29522426,1,-1,28246917
28246917,1,-1,26971408
26971408,3,-1,25870418
25870418,1,-1,24594909
24594909,1,1000000000000,23319400
11479591,2,-1,10208101
10208101,2,-1,8936611
8936611,3,-1,7835621
7835621,4,-1,14034631
14034631,1,-1,12759122
12759122,3,-1,11658131
11658131,2,-1,10386641
10386641,4,-1,16585651
16585651,3,-1,15484661
15484661,2,-1,14213171
14213171,3,-1,13112181
13112181,5,-1,11836701
11836701,1,-1,10561192
10561192,4,-1,16760092
16760092,4,-1,22959102
22959102,2,-1,21687612
21687612,2,-1,20416122
20416122,2,-1,19144632
19144632,3,-1,18043642
18043642,1,-1,16768133
16768133,4,-1,22967143
22967143,2,-1,21695653
21695653,2,-1,20420173
20420173,3,-1,19319183
19319183,3,-1,18218192
18218192,3,-1,16942712
16942712,3,-1,15841722
15841722,2,-1,14570232
14570232,4,-1,20769242
20769242,4,-1,26968252
26968252,2,-1,25696761
25696761,1,-1,24421252
24421252,4,-1,30620262
30620262,1,-1,29344782
29344782,1,-1,28069273
28069273,3,-1,26968283
26968283,4,-1,33167293
33167293,4,-1,39366303
39366303,2,-1,38094813
38094813,1,-1,36819304
36819304,2,-1,35547814
35547814,1,-1,34272305
34272305,3,-1,33171315
33171315,5,-1,31895835
31895835,3,-1,30794845
30794845,1,-1,29519336
29519336,1,-1,28243827
28243827,1,-1,26968318
26968318,1,-1,25692809
25692809,1,-1,24417299
24417299,1,-1,23141819
23141819,1,1000000000000,21866310
11479591,2,-1,10208051
10208051,5,-1,8932571
8932571,5,-1,7657091
7657091,2,-1,6385601
6385601,1,-1,5110092
5110092,2,-1,3838602
3838602,2,-1,2567111
2567111,2,-1,1295621
1295621,1,-100,20112
11479591,3,-1,10378601
10378601,2,-1,9107111
9107111,1,-1,7831631
7831631,3,-1,6730641
6730641,4,-1,12929651
12929651,5,-1,11654171
11654171,5,-1,10378691
10378691,4,-1,16577701
16577701,2,-1,15306211
15306211,2,-1,14034721
14034721,4,-1,20233731
20233731,3,-1,19132741
19132741,3,-1,18031751
18031751,2,-1,16760261
16760261,2,-1,15488771
15488771,2,-1,14217281
14217281,4,-1,20416291
20416291,2,-1,19144801
19144801,3,-1,18043811
18043811,5,-1,16768331
16768331,5,-1,15492851
15492851,5,-1,14217371
14217371,2,-1,12945881
12945881,4,-1,19144891
19144891,4,-1,25343901
25343901,4,-1,31542701
31542701,2,-1,30271211
30271211,3,-1,29170221
29170221,1,-1,27894712
27894712,4,-1,34093722
34093722,3,-1,32992732
32992732,3,-1,31891742
31891742,2,-1,30620252
30620252,1,-1,29344743
29344743,3,-1,28243753
28243753,4,-1,34442763
34442763,3,-1,33341773
33341773,5,-1,32066293
32066293,2,-1,30794803
30794803,1,-1,29519294
29519294,2,-1,28247804
28247804,1,-1,26972295
26972295,1,-1,25696786
25696786,1,-1,24421277
24421277,1,-1,23145797
23145797,1,-1,21870288
21870288,1,-1,20594779
20594779,1,1000000000000,19319270
11479591,2,-1,10208101
10208101,4,-1,16407111
16407111,3,-1,15306121
15306121,2,-1,14034631
14034631,1,-1,12759122
12759122,2,-1,11487632
11487632,3,-1,10386642
10386642,2,-1,9115152
9115152,4,-1,7839672
7839672,2,-1,6568182
6568182,4,-1,12767192
12767192,1,-1,11491683
11491683,3,-1,10390693
10390693,4,-1,16589702
16589702,3,-1,15488712
15488712,2,-1,14217222
14217222,4,-1,20416232
20416232,2,-1,19144742
19144742,3,-1,18043752
18043752,3,-1,16942762
16942762,4,-1,15667282
15667282,4,-1,21857792
21857792,2,-1,20586302
20586302,2,-1,19314812
19314812,2,-1,18043322
18043322,1,-1,16767813
16767813,3,-1,15666823
15666823,4,-1,21865833
21865833,1,-1,20590324
20590324,1,-1,19314815
19314815,2,-1,18043325
18043325,4,-1,24242335
24242335,3,-1,23141344
23141344,2,-1,21869854
21869854,3,-1,20768864
20768864,2,-1,19497374
19497374,3,-1,18396384
18396384,1,-1,17120875
17120875,4,-1,23319885
23319885,1,-1,22044376
22044376,4,-1,28243385
28243385,1,-1,26967876
26967876,1,-1,25692367
25692367,1,-1,24416858
24416858,1,-1,23141349
23141349,1,1000000000000,21865840
11479591,2,-1,10208101
10208101,2,-1,8936611
8936611,3,-1,7835621
7835621,4,-1,14034631
14034631,3,-1,12933641
12933641,2,-1,11658161
11658161,2,-1,10386671
10386671,3,-1,9280181
9280181,3,-1,8179191
8179191,5,-1,6903711
6903711,2,-1,5632221
5632221,4,-1,11831231
11831231,3,-1,10730241
10730241,1,-1,9454732
9454732,2,-1,8183242
8183242,4,-1,14382252
14382252,4,-1,13106772
13106772,4,-1,19305782
19305782,1,-1,18030273
18030273,5,-1,16754793
16754793,2,-1,15483303
15483303,1,-1,14207794
14207794,1,-1,12932285
12932285,2,-1,11660795
11660795,2,-1,10389305
10389305,4,-1,16588315
16588315,5,-1,15312835
15312835,2,-1,14041345
14041345,1,-1,12765836
12765836,1,-1,11490327
11490327,2,-1,10218837
10218837,3,-1,9117847
9117847,3,-1,7842367
7842367,4,-1,14041377
14041377,5,-1,12765897
12765897,4,-1,18964907
18964907,3,-1,17863917
17863917,3,-1,16762927
16762927,1,-1,15487418
15487418,1,-1,14211909
14211909,1,1000000000000,12936400
11479591,2,-1,10208101
10208101,2,-1,8936611
8936611,3,-1,7835621
7835621,5,-1,6560141
6560141,4,-1,12759151
12759151,3,-1,11658161
11658161,2,-1,10386671
10386671,1,-1,9111162
9111162,4,-1,15310172
15310172,2,-1,14038682
14038682,5,-1,12763202
12763202,4,-1,18962212
18962212,5,-1,17686732
17686732,5,-1,16411252
16411252,3,-1,15310262
15310262,4,-1,21509272
